Date,Cyclic_Trend
2019-09-12,-679164.7779414543
2019-09-13,-548478.1425254322
2019-09-14,-437458.7991879131
2019-09-15,-463734.3236754294
2019-09-16,-636717.3565486197
2019-09-17,-837713.6505375019
2019-09-18,-902057.6991240307
2019-09-19,-747504.1814392678
2019-09-20,-451013.8915080795
2019-09-21,-209359.44979709227
2019-09-22,-203016.84178292303
2019-09-23,-451444.79931554
2019-09-24,-774041.1319801381
2019-09-25,-893760.8542150706
2019-09-26,-623720.2803334343
2019-09-27,-12221.058739743963
2019-09-28,656549.1694837447
2019-09-29,1021126.7790901958
2019-09-30,858653.9196993696
2019-10-01,221849.46806453753
2019-10-02,-593713.8907555256
2019-10-03,-1229445.5743055232
2019-10-04,-1471961.4731071782
2019-10-05,-1354480.195651997
2019-10-06,-1097255.0502661476
2019-10-07,-939271.5690851681
2019-10-08,-982935.1217536777
2019-10-09,-1155876.9805949142
2019-10-10,-1299375.8009158107
2019-10-11,-1304019.0400890734
2019-10-12,-1187545.8550270258
2019-10-13,-1061830.5219727976
2019-10-14,-1025704.1203436437
2019-10-15,-1071815.4851151346
2019-10-16,-1088286.4323474988
2019-10-17,-951646.8323810553
2019-10-18,-640713.553411101
2019-10-19,-277420.5772211766
2019-10-20,-58808.611090537794
2019-10-21,-122620.55125031342
2019-10-22,-443388.69884220493
2019-10-23,-833268.9568831575
2019-10-24,-1049280.141422295
2019-10-25,-934764.4607426191
2019-10-26,-502442.8308088917
2019-10-27,86287.77925175405
2019-10-28,618430.1443471396
2019-10-29,933570.4146680966
2019-10-30,973219.2917464174
2019-10-31,759608.1162915028
2019-11-01,349029.374180485
2019-11-02,-193621.85006729388
2019-11-03,-786330.30805529
2019-11-04,-1311397.5752565153
2019-11-05,-1631103.851866504
2019-11-06,-1649643.9271213748
2019-11-07,-1382914.5304321898
2019-11-08,-978113.4178041886
2019-11-09,-648414.0714107378
2019-11-10,-556171.1854059859
2019-11-11,-715105.7310096509
2019-11-12,-985576.7925108924
2019-11-13,-1174293.4572916585
2019-11-14,-1168396.594906163
2019-11-15,-1010950.4466488458
2019-11-16,-863539.3692214557
2019-11-17,-881592.0779789168
2019-11-18,-1095349.9004186029
2019-11-19,-1383680.5803138446
2019-11-20,-1564751.204086345
2019-11-21,-1531665.9357255066
2019-11-22,-1330540.7191281822
2019-11-23,-1118378.6219898001
2019-11-24,-1033294.9388580326
2019-11-25,-1079126.4483268582
2019-11-26,-1118783.4543822631
2019-11-27,-991446.4220579087
2019-11-28,-669383.1514024619
2019-11-29,-328339.62837258884
2019-11-30,-261411.7104376968
2019-12-01,-682261.8671286799
2019-12-02,-1548069.110008149
2019-12-03,-2536472.367037616
2019-12-04,-3211319.3287188304
2019-12-05,-3277927.1672067787
2019-12-06,-2763715.0315538174
2019-12-07,-2001748.1031408766
2019-12-08,-1424081.9285163642
2019-12-09,-1301096.2274934258
2019-12-10,-1595647.1246125465
2019-12-11,-2021401.6978453342
2019-12-12,-2256903.9948608945
2019-12-13,-2160809.312568128
2019-12-14,-1844135.8159287535
2019-12-15,-1559094.1857698737
2019-12-16,-1496621.0849981494
2019-12-17,-1643789.4209382657
2019-12-18,-1801613.3355916892
2019-12-19,-1749566.9494919558
2019-12-20,-1427218.5234205935
2019-12-21,-994866.8991018073
2019-12-22,-726909.0829463949
2019-12-23,-809164.3256121763
2019-12-24,-1187376.28202145
2019-12-25,-1581984.6617070949
2019-12-26,-1666538.2790781786
2019-12-27,-1291603.556602456
2019-12-28,-604548.8327343417
2019-12-29,22711.788724938197
2019-12-30,213151.73310439877
2019-12-31,-190064.9749219076
2020-01-01,-1030593.7031590253
2020-01-02,-1936995.0242087008
2020-01-03,-2540270.4857156826
2020-01-04,-2674130.3853473407
2020-01-05,-2435080.234695082
2020-01-06,-2082652.0516647103
2020-01-07,-1856545.8464342107
2020-01-08,-1835343.5560256338
2020-01-09,-1919973.759179087
2020-01-10,-1935693.8399030524
2020-01-11,-1772951.9889720103
2020-01-12,-1466414.493508914
2020-01-13,-1164823.7134757438
2020-01-14,-1021160.4166052723
2020-01-15,-1083863.9959730136
2020-01-16,-1266090.3645625892
2020-01-17,-1409258.2959209622
2020-01-18,-1396299.1742076324
2020-01-19,-1231520.853514301
2020-01-20,-1033444.4549738832
2020-01-21,-946097.3763555714
2020-01-22,-1027349.262724119
2020-01-23,-1192819.4266592895
2020-01-24,-1257144.912630772
2020-01-25,-1052700.244858945
2020-01-26,-550960.9987446372
2020-01-27,90185.23551069821
2020-01-28,588937.9457637199
2020-01-29,680663.8119142735
2020-01-30,258799.22664694354
2020-01-31,-564749.7139040865
2020-02-01,-1512490.782784302
2020-02-02,-2277389.349468398
2020-02-03,-2661382.53932543
2020-02-04,-2644196.176305441
2020-02-05,-2353006.5801637135
2020-02-06,-1966115.020499352
2020-02-07,-1614543.6112328595
2020-02-08,-1341372.637392546
2020-02-09,-1128009.6423985523
2020-02-10,-953079.4918414627
2020-02-11,-832415.1284875453
2020-02-12,-808020.8062889542
2020-02-13,-900952.0314588989
2020-02-14,-1067568.071698082
2020-02-15,-1203974.955382367
2020-02-16,-1201935.7897547737
2020-02-17,-1020636.2409977124
2020-02-18,-719518.3741551468
2020-02-19,-425383.83553289715
2020-02-20,-254797.7416282086
2020-02-21,-235170.08829533387
2020-02-22,-288396.8634527403
2020-02-23,-283281.4288301122
2020-02-24,-121989.05580941329
2020-02-25,194766.2600466305
2020-02-26,565251.840837881
2020-02-27,843051.4120299862
2020-02-28,913254.4828416713
2020-02-29,739768.1513910651
2020-03-01,362833.33077696123
2020-03-02,-136837.36722213487
2020-03-03,-670588.9391069933
2020-03-04,-1152063.8433992632
2020-03-05,-1493991.805820122
2020-03-06,-1614830.4890685917
2020-03-07,-1470997.5421794667
2020-03-08,-1099624.400381219
2020-03-09,-630253.4302269694
2020-03-10,-237576.84823674808
2020-03-11,-49430.76663841459
2020-03-12,-66894.09962213458
2020-03-13,-155863.2838240175
2020-03-14,-128076.62851022142
2020-03-15,131487.20242804306
2020-03-16,579916.0673346198
2020-03-17,1036958.47528203
2020-03-18,1304085.453646181
2020-03-19,1300542.6789447179
2020-03-20,1122306.217467545
2020-03-21,975597.0238265841
2020-03-22,1033963.8989355809
2020-03-23,1320142.3583920796
2020-03-24,1703802.1576791587
2020-03-25,2018805.2184991643
2020-03-26,2204175.9662693865
2020-03-27,2357568.9173484095
2020-03-28,2643309.1524451617
2020-03-29,3122273.004783946
2020-03-30,3634044.453133899
2020-03-31,3843620.502479508
2020-04-01,3451826.2052014787
2020-04-02,2425996.287047216
2020-04-03,1089016.6928800386
2020-04-04,-25471.001758371527
2020-04-05,-470957.1916297693
2020-04-06,-155566.0153839845
2020-04-07,609272.9256562089
2020-04-08,1316059.2579607086
2020-04-09,1588220.634566473
2020-04-10,1407508.5686988663
2020-04-11,1085846.5168911873
2020-04-12,1008177.672479625
2020-04-13,1336844.202675642
2020-04-14,1886518.1522791416
2020-04-15,2264998.913966386
2020-04-16,2170394.729515552
2020-04-17,1629372.3362890047
2020-04-18,995151.2058173219
2020-04-19,704444.4077507734
2020-04-20,964606.6352439413
2020-04-21,1607536.3611676237
2020-04-22,2211673.6927558254
2020-04-23,2413224.529810745
2020-04-24,2180075.576207735
2020-04-25,1840230.8436374916
2020-04-26,1836077.5519457909
2020-04-27,2379945.6859023315
2020-04-28,3260506.123326732
2020-04-29,3947879.515666754
2020-04-30,3930431.997741941
2020-05-01,3066341.174569647
2020-05-02,1690421.288017376
2020-05-03,411810.729432256
2020-05-04,-260416.63392187827
2020-05-05,-209674.45913392972
2020-05-06,262418.67896683986
2020-05-07,684546.0464220913
2020-05-08,747312.9050083582
2020-05-09,486994.1887730027
2020-05-10,206691.84320071977
2020-05-11,210304.37585387335
2020-05-12,565123.4920428718
2020-05-13,1057210.2068558596
2020-05-14,1366325.4633688424
2020-05-15,1316407.8357234765
2020-05-16,1011287.295607051
2020-05-17,755627.5915022643
2020-05-18,820134.9449186099
2020-05-19,1234432.6928216813
2020-05-20,1761033.5714639085
2020-05-21,2066600.656179115
2020-05-22,1968429.0758274088
2020-05-23,1573270.7726387247
2020-05-24,1213627.8795116532
2020-05-25,1224605.8497542813
2020-05-26,1724603.1203764707
2020-05-27,2542280.200376907
2020-05-28,3329965.4469276518
2020-05-29,3771733.7416234277
2020-05-30,3745191.1567745903
2020-05-31,3336733.0655888473
2020-06-01,2730691.4175392757
2020-06-02,2073917.4257363
2020-06-03,1422616.0589373172
2020-06-04,781909.585760541
2020-06-05,190616.5195735886
2020-06-06,-245513.34620608613
2020-06-07,-409767.6323399085
2020-06-08,-271641.1695768709
2020-06-09,62390.20609455811
2020-06-10,397107.64709188015
2020-06-11,569289.93752823
2020-06-12,551796.5291282787
2020-06-13,458787.1926243389
2020-06-14,444038.7578835982
2020-06-15,571671.0332471837
2020-06-16,759349.1126824289
2020-06-17,839749.2451741578
2020-06-18,693003.167564723
2020-06-19,350549.46100203384
2020-06-20,-13656.325073532285
2020-06-21,-197972.74400518517
2020-06-22,-107241.55151880218
2020-06-23,198108.0880545497
2020-06-24,569684.0256869482
2020-06-25,897793.3892922199
2020-06-26,1193264.9605603155
2020-06-27,1550777.7105029798
2020-06-28,2021324.342379901
2020-06-29,2498427.2123350175
2020-06-30,2727007.8192125387
2020-07-01,2451119.372047265
2020-07-02,1605646.8136717489
2020-07-03,411950.8931292085
2020-07-04,-704866.3944506277
2020-07-05,-1340541.113630804
2020-07-06,-1341497.617781506
2020-07-07,-881937.9679137112
2020-07-08,-340538.4585010502
2020-07-09,-59572.958887503446
2020-07-10,-145790.31376399164
2020-07-11,-438296.6098772107
2020-07-12,-656648.8856288238
2020-07-13,-611551.7782466058
2020-07-14,-332551.8256036347
2020-07-15,-26498.749060506158
2020-07-16,89036.68030295141
2020-07-17,-48527.40914447704
2020-07-18,-302719.50788642024
2020-07-19,-445626.0014832527
2020-07-20,-332145.7433953982
2020-07-21,-9245.010298940892
2020-07-22,319489.6691692438
2020-07-23,449697.18124180875
2020-07-24,337052.40930577606
2020-07-25,146729.42188250952
2020-07-26,151783.91110712226
2020-07-27,543096.3835954849
2020-07-28,1282112.5267690823
2020-07-29,2095359.3984382362
2020-07-30,2617694.872223335
2020-07-31,2597063.7252915706
2020-08-01,2032692.9012937231
2020-08-02,1170236.3573260584
2020-08-03,359615.0446341864
2020-08-04,-133802.40201329155
2020-08-05,-250793.38428121805
2020-08-06,-130806.05110890977
2020-08-07,2913.6571207953107
2020-08-08,-9218.643844793723
2020-08-09,-175130.35235910688
2020-08-10,-368003.9726301008
2020-08-11,-423033.39529766055
2020-08-12,-249956.94818086183
2020-08-13,108458.52589568244
2020-08-14,505608.27668691985
2020-08-15,778205.2646440003
2020-08-16,841775.7084540081
2020-08-17,729852.8473666193
2020-08-18,559246.5126666371
2020-08-19,446901.3937024955
2020-08-20,431477.71229869506
2020-08-21,456017.8136746367
2020-08-22,425384.8804490141
2020-08-23,302366.4755238683
2020-08-24,170136.45540761508
2020-08-25,210881.99115269727
2020-08-26,596498.254855325
2020-08-27,1351461.1339818193
2020-08-28,2281987.089871392
2020-08-29,3031040.305228997
2020-08-30,3251438.4748523817
2020-08-31,2793971.0848408933
2020-09-01,1806842.7502111495
2020-09-02,670554.4711542956
2020-09-03,-196700.7380449921
2020-09-04,-559754.4032063609
2020-09-05,-466173.04650640715
2020-09-06,-180630.73063135066
2020-09-07,3844.834807916191
2020-09-08,-48360.47738837175
2020-09-09,-254828.22326615892
2020-09-10,-410191.9094024292
2020-09-11,-359984.27503241017
2020-09-12,-125219.50804642866
2020-09-13,107970.37433437887
2020-09-14,128799.3706397555
2020-09-15,-136421.9109406834
2020-09-16,-558723.2604409518
2020-09-17,-891596.4981889243
2020-09-18,-945951.1881003535
2020-09-19,-729461.3652150542
2020-09-20,-444281.06294702383
2020-09-21,-342165.38237662736
2020-09-22,-535442.8971510227
2020-09-23,-899325.3191142929
2020-09-24,-1142780.661383191
2020-09-25,-1004801.6790613326
2020-09-26,-443276.39187811967
2020-09-27,314391.67950585793
2020-09-28,894517.1546204838
2020-09-29,999278.2726297891
2020-09-30,579199.1942919344
2020-10-01,-150226.36399420435
2020-10-02,-850711.3539107449
2020-10-03,-1260799.5429288712
2020-10-04,-1326857.2823553756
2020-10-05,-1186740.547119704
2020-10-06,-1043174.8063084807
2020-10-07,-1022608.2692005067
2020-10-08,-1114308.8600450263
2020-10-09,-1217674.4123680387
2020-10-10,-1243119.1051054967
2020-10-11,-1182463.2970513266
2020-10-12,-1098964.5829033519
2020-10-13,-1057611.5379874948
2020-10-14,-1058314.0924701726
2020-10-15,-1029785.4488484563
2020-10-16,-891923.2620376548
2020-10-17,-633407.226336464
2020-10-18,-340390.3642100133
2020-10-19,-152904.90290744093
2020-10-20,-175910.0291611155
2020-10-21,-409642.156262737
2020-10-22,-744160.6302744186
2020-10-23,-1018738.9573733503
2020-10-24,-1102517.1812142371
2020-10-25,-947669.0784639164
2020-10-26,-589542.4530583947
2020-10-27,-115525.25869041092
2020-10-28,366035.1341351236
2020-10-29,739021.919739102
2020-10-30,888861.5688145034
2020-10-31,726602.5646858301
2020-11-01,236616.42355618248
2020-11-02,-479561.78813766985
2020-11-03,-1212968.2803239722
2020-11-04,-1726976.6777271163
2020-11-05,-1874526.4428944068
2020-11-06,-1682749.9815546211
2020-11-07,-1341250.6712780716
2020-11-08,-1092010.0506624617
2020-11-09,-1080556.1155215674
2020-11-10,-1272322.8478719168
2020-11-11,-1489040.0523629459
2020-11-12,-1543699.6149726622
2020-11-13,-1379228.3462478092
2020-11-14,-1113465.3227942039
2020-11-15,-954454.5117159343
2020-11-16,-1048534.4465483205
2020-11-17,-1369664.6051310382
2020-11-18,-1735474.5074529876
2020-11-19,-1937230.6884362965
2020-11-20,-1890266.4703441672
2020-11-21,-1691899.3186340854
2020-11-22,-1539358.1942820048
2020-11-23,-1568510.9003060344
2020-11-24,-1733987.5509561982
2020-11-25,-1829809.9506564308
2020-11-26,-1645680.2723955915
2020-11-27,-1150899.0004689342
2020-11-28,-567330.3209031045
2020-11-29,-262099.87683645257
2020-11-30,-519272.50528777944
2020-12-01,-1337823.6559294707
2020-12-02,-2397945.233758668
2020-12-03,-3227260.2983551677
2020-12-04,-3471431.611520699
2020-12-05,-3093944.7513869344
2020-12-06,-2381852.7609408093
2020-12-07,-1757121.2930255453
2020-12-08,-1518813.909965521
2020-12-09,-1682684.9200759828
2020-12-10,-2013401.3745964945
2020-12-11,-2213408.3807754945
2020-12-12,-2131681.2835850716
2020-12-13,-1848772.9590699975
2020-12-14,-1590376.7310194913
2020-12-15,-1542255.4930884968
2020-12-16,-1704012.647183197
2020-12-17,-1889441.3426333652
2020-12-18,-1868311.8705218437
2020-12-19,-1547228.4680798089
2020-12-20,-1055787.327452568
2020-12-21,-671226.765267357
2020-12-22,-629881.0909033436
2020-12-23,-954202.4279116064
2020-12-24,-1417580.3327219987
2020-12-25,-1678547.8098812138
2020-12-26,-1501519.8179570504
2020-12-27,-919883.4075000593
2020-12-28,-234575.18599551672
2020-12-29,156520.84715421425
2020-12-30,-3919.216613247801
2020-12-31,-683049.865085945
2021-01-01,-1579101.029440466
2021-01-02,-2300557.306961077
2021-01-03,-2587247.6381888525
2021-01-04,-2440567.71072009
2021-01-05,-2085735.3094664747
2021-01-06,-1806853.1250569383
2021-01-07,-1764138.328396481
2021-01-08,-1911779.1227567734
2021-01-09,-2059651.1404790625
2021-01-10,-2025041.4852844316
2021-01-11,-1766874.4500053965
2021-01-12,-1411643.6031675995
2021-01-13,-1157243.4970554782
2021-01-14,-1129967.3614293162
2021-01-15,-1293714.5303739302
2021-01-16,-1478873.0686855374
2021-01-17,-1506960.6932498827
2021-01-18,-1323982.936361172
2021-01-19,-1044324.6825689807
2021-01-20,-869116.5287928483
2021-01-21,-936391.4512463106
2021-01-22,-1204165.2075791114
2021-01-23,-1454869.4988922144
2021-01-24,-1426753.0351958147
2021-01-25,-991427.7760048496
2021-01-26,-260332.13484073483
2021-01-27,453481.28305186075
2021-01-28,801017.7290343627
2021-01-29,588233.7911374405
2021-01-30,-122204.14772761472
2021-01-31,-1056581.3588963086
2021-02-01,-1884742.739278193
2021-02-02,-2384370.513624102
2021-02-03,-2517191.322918459
2021-02-04,-2388829.383150325
2021-02-05,-2138399.965951235
2021-02-06,-1848252.3776711666
2021-02-07,-1529127.583941771
2021-02-08,-1175074.0706869012
2021-02-09,-824389.4786024237
2021-02-10,-569101.8280746171
2021-02-11,-498794.90044062334
2021-02-12,-624432.0737634978
2021-02-13,-850567.0662764892
2021-02-14,-1023665.8492101739
2021-02-15,-1027608.6531279082
2021-02-16,-855263.232921679
2021-02-17,-605146.4770090164
2021-02-18,-405873.46655914525
2021-02-19,-319953.8317289368
2021-02-20,-305115.5419581267
2021-02-21,-253179.82516512496
2021-02-22,-77019.6405826988
2021-02-23,224555.1248096902
2021-02-24,570598.9105950388
2021-02-25,862520.4903495114
2021-02-26,1044510.3846422717
2021-02-27,1119285.019005574
2021-02-28,1097467.7426256726
2021-03-01,947069.6550089725
2021-03-02,596732.994306103
2021-03-03,10133.189331259515
2021-03-04,-728068.9474176406
2021-03-05,-1390284.269787631
2021-03-06,-1700893.8977000674
2021-03-07,-1504681.9069104558
2021-03-08,-890172.645921375
2021-03-09,-168215.97809093285
2021-03-10,302203.14260833315
2021-03-11,336962.3686120757
2021-03-12,45667.98083901876
2021-03-13,-243680.47289404424
2021-03-14,-214044.7871879323
2021-03-15,215761.65402495489
2021-03-16,833823.5085539429
2021-03-17,1289247.3043175954
2021-03-18,1348470.4164213117
2021-03-19,1067323.7145823974
2021-03-20,750715.0739608734
2021-03-21,721533.2768138307
2021-03-22,1075708.4927451836
2021-03-23,1609011.1686572144
2021-03-24,1979339.1381948767
2021-03-25,1984961.4994725378
2021-03-26,1747276.8242005103
2021-03-27,1644839.8219897486
2021-03-28,2026508.5331946814
2021-03-29,2907949.32840159
2021-03-30,3885976.677622215
2021-03-31,4355885.630739762
2021-04-01,3906757.055871624
2021-04-02,2617546.585620292
2021-04-03,1045220.8281220854
2021-04-04,-104434.75844316371
2021-04-05,-403580.89924986125
2021-04-06,53724.08881242593
2021-04-07,761572.1321351002
2021-04-08,1174907.2181433612
2021-04-09,1082695.1750798868
2021-04-10,716735.4179821026
2021-04-11,534732.4899554899
2021-04-12,845559.9602466241
2021-04-13,1557978.8610326783
2021-04-14,2238450.1139729735
2021-04-15,2428782.887800105
2021-04-16,1992079.7109899456
2021-04-17,1220798.5300435168
2021-04-18,631768.6768157585
2021-04-19,597534.5864697028
2021-04-20,1086793.4832935152
2021-04-21,1699037.741002167
2021-04-22,1974257.772378269
2021-04-23,1746893.8568710776
2021-04-24,1277433.6631410478
2021-04-25,1065758.0726698334
2021-04-26,1483238.447583457
2021-04-27,2482746.1272608535
2021-04-28,3596204.925968805
2021-04-29,4224894.747341953
2021-04-30,4017269.3348551937
2021-05-01,3077936.4848995293
2021-05-02,1870153.1398094762
2021-05-03,904121.3139383034
2021-05-04,435003.91301382624
2021-05-05,370625.81275940285
2021-05-06,429552.23586940335
2021-05-07,399332.0317723581
2021-05-08,294163.3134693724
2021-05-09,300255.6654607357
2021-05-10,575562.3177420828
2021-05-11,1081239.676606676
2021-05-12,1579476.7648843843
2021-05-13,1805268.718298399
2021-05-14,1673598.2886166768
2021-05-15,1355224.6436178873
2021-05-16,1154541.0565157044
2021-05-17,1282550.779666861
2021-05-18,1701113.8926003953
2021-05-19,2154604.959827487
2021-05-20,2360056.2746186214
2021-05-21,2217663.800572335
2021-05-22,1880901.7764287458
2021-05-23,1638356.2497030806
2021-05-24,1704320.928340242
2021-05-25,2083099.8722672083
2021-05-26,2598285.5389587306
2021-05-27,3048554.2158933305
2021-05-28,3356180.230746637
2021-05-29,3586714.9404979013
2021-05-30,3825024.2807164122
2021-05-31,4025488.8273803266
2021-06-01,3990431.0435708864
2021-06-02,3504487.1457777694
2021-06-03,2536523.419619039
2021-06-04,1343720.0888268491
2021-06-05,368381.99918103346
2021-06-06,-26164.233704511873
2021-06-07,206861.4711567969
2021-06-08,761370.5065035732
2021-06-09,1182225.3196313048
2021-06-10,1175395.3648370414
2021-06-11,803251.6680633829
2021-06-12,421679.6481444034
2021-06-13,400754.86967662704
2021-06-14,837732.4868649724
2021-06-15,1471373.4833915527
2021-06-16,1865423.958043732
2021-06-17,1726176.9777577783
2021-06-18,1120281.5708621268
2021-06-19,428278.33343800926
2021-06-20,66260.15202590711
2021-06-21,187496.4779202629
2021-06-22,586664.271203397
2021-06-23,879375.8784039576
2021-06-24,821417.1601013184
2021-06-25,523988.3070508061
2021-06-26,385905.8211372254
2021-06-27,783877.3347906962
2021-06-28,1746983.5381178646
2021-06-29,2862693.747046912
2021-06-30,3499332.033791201
2021-07-01,3209601.2517767386
2021-07-02,2034530.921487852
2021-07-03,496675.9688578731
2021-07-04,-719068.1453356887
2021-07-05,-1179216.6654312634
2021-07-06,-933322.7200579724
2021-07-07,-416200.62241023045
2021-07-08,-112136.17842269369
2021-07-09,-223411.31135919262
2021-07-10,-571452.1826845412
2021-07-11,-782666.4934009021
2021-07-12,-600579.7794666981
2021-07-13,-87881.99114453084
2021-07-14,426738.1730097613
2021-07-15,602209.3486528986
2021-07-16,344349.86377330247
2021-07-17,-124981.50293248829
2021-07-18,-438338.96999242116
2021-07-19,-357670.5284838446
2021-07-20,52090.145851843256
2021-07-21,475607.23685333494
2021-07-22,585651.375000923
2021-07-23,288385.2198484293
2021-07-24,-197865.5136554065
2021-07-25,-488629.6316391085
2021-07-26,-295943.92034406035
2021-07-27,381159.42323863204
2021-07-28,1258566.1255004266
2021-07-29,1945353.0064619023
2021-07-30,2169752.046430611
2021-07-31,1904603.5166324968
2021-08-01,1328583.538438216
2021-08-02,676401.6186476917
2021-08-03,102535.15687781232
2021-08-04,-353976.009640067
2021-08-05,-716033.8325310969
2021-08-06,-992770.8337476561
2021-08-07,-1153608.9242803645
2021-08-08,-1170855.1343192821
2021-08-09,-1075054.8375070952
2021-08-10,-960067.7592647845
2021-08-11,-922102.4685788172
2021-08-12,-981489.4903402763
2021-08-13,-1057979.5800078553
2021-08-14,-1028995.0485150794
2021-08-15,-831121.1796932168
2021-08-16,-525911.069988004
2021-08-17,-269412.313359237
2021-08-18,-204971.9311294089
2021-08-19,-361617.28900378576
2021-08-20,-636830.743944384
2021-08-21,-874438.9928727498
2021-08-22,-978122.2556477656
2021-08-23,-965980.4181299587
2021-08-24,-919633.6550873761
2021-08-25,-874281.7608494479
2021-08-26,-752225.2034694209
2021-08-27,-409150.96697024
2021-08-28,224772.38802989517
2021-08-29,1020122.6346176758
2021-08-30,1649988.368920339
2021-08-31,1759376.9626051316
2021-09-01,1193414.850906456
2021-09-02,131298.703107767
2021-09-03,-984362.0801993385
2021-09-04,-1689308.150911438
2021-09-05,-1771195.0253492885
2021-09-06,-1378854.8918129478
2021-09-07,-901460.3660237445
2021-09-08,-697963.8306182586
2021-09-09,-865965.6565620671
2021-09-10,-1204257.9346877288
2021-09-11,-1389771.0560682463
2021-09-12,-1231178.9580614937
2021-09-13,-812471.2699458373
2021-09-14,-425408.8103410093
2021-09-15,-345976.5854056854
2021-09-16,-626129.2617233185
2021-09-17,-1054874.0153405773
2021-09-18,-1318554.329142434
2021-09-19,-1236101.695704548
2021-09-20,-896052.9952220287
2021-09-21,-588817.1180478539
2021-09-22,-583380.9767269277
2021-09-23,-912523.4340752733
2021-09-24,-1328730.3450041262
2021-09-25,-1465528.1906559085
2021-09-26,-1096223.4591863882
2021-09-27,-307574.5307562959
2021-09-28,530828.4566481331
2021-09-29,986996.1941167216
2021-09-30,826884.4141201583
2021-10-01,141227.02736105377
2021-10-02,-727109.1944280093
2021-10-03,-1400419.7725425968
2021-10-04,-1674393.15136436
2021-10-05,-1595922.020925981
2021-10-06,-1375802.1760860728
2021-10-07,-1222129.7278990913
2021-10-08,-1216481.5784746553
2021-10-09,-1302421.4479879532
2021-10-10,-1370655.9916816026
2021-10-11,-1357341.6066086416
2021-10-12,-1282283.0819155548
2021-10-13,-1208398.640369192
2021-10-14,-1173031.2008102306
2021-10-15,-1151129.7589711796
2021-10-16,-1078731.151883128
2021-10-17,-914286.7259813141
2021-10-18,-683782.5438079959
2021-10-19,-472722.3410267879
2021-10-20,-374438.8344666134
2021-10-21,-431597.2654903637
2021-10-22,-611208.6696837844
2021-10-23,-825605.4602032067
2021-10-24,-971991.1389600695
2021-10-25,-966993.8124745489
2021-10-26,-764030.9723619025
2021-10-27,-363617.83169131505
2021-10-28,172275.11799710483
2021-10-29,708569.7749668165
2021-10-30,1054246.5980961819
2021-10-31,1031022.0965840351
2021-11-01,569236.6212251964
2021-11-02,-224490.8155418403
2021-11-03,-1082829.106306811
2021-11-04,-1693218.184731584
2021-11-05,-1862120.0135858878
2021-11-06,-1622435.1569607356
2021-11-07,-1212251.4568983084
2021-11-08,-925717.4135407344
2021-11-09,-933034.6356769556
2021-11-10,-1182169.8249031494
2021-11-11,-1452840.8561390904
2021-11-12,-1525982.4791600253
2021-11-13,-1346509.499679502
2021-11-14,-1062211.3863593056
2021-11-15,-914076.0343743644
2021-11-16,-1053580.5851612221
2021-11-17,-1425705.788763916
2021-11-18,-1803367.836385066
2021-11-19,-1954280.451211944
2021-11-20,-1814104.6545081972
2021-11-21,-1535577.4023640852
2021-11-22,-1372181.3764238649
2021-11-23,-1476607.0508208256
2021-11-24,-1765905.7896757412
2021-11-25,-1962082.101592319
2021-11-26,-1790994.7510913957
2021-11-27,-1202994.2774794619
2021-11-28,-454342.6992740925
2021-11-29,21291.09994447238
2021-11-30,-120501.79206203176
2021-12-01,-909392.3633929952
2021-12-02,-2021332.8955415618
2021-12-03,-2963239.1955519095
2021-12-04,-3355267.052094789
2021-12-05,-3136294.5049197623
2021-12-06,-2562370.885523663
2021-12-07,-2016643.0294565584
2021-12-08,-1765856.9303762505
2021-12-09,-1824620.0734952593
2021-12-10,-2001815.3644823672
2021-12-11,-2075984.4964060485
2021-12-12,-1962888.4671168784
2021-12-13,-1759241.337758437
2021-12-14,-1643214.2483492224
2021-12-15,-1718258.3421727412
2021-12-16,-1921225.4115018991
2021-12-17,-2063873.879868523
2021-12-18,-1973943.9948755607
2021-12-19,-1629680.332131714
2021-12-20,-1189041.418319424
2021-12-21,-889177.7030214724
2021-12-22,-886412.4751364316
2021-12-23,-1145929.9365567206
2021-12-24,-1456169.9197014337
2021-12-25,-1557641.635076668
2021-12-26,-1303581.8116559798
2021-12-27,-750618.2621383206
2021-12-28,-129443.23463999172
2021-12-29,279627.5173139292
2021-12-30,287964.62785206444
2021-12-31,-116143.08002483577
2022-01-01,-781775.2485985573
2022-01-02,-1481826.3367663221
2022-01-03,-2014188.038093802
2022-01-04,-2272242.5922995284
2022-01-05,-2262448.8606404583
2022-01-06,-2072057.1046772036
2022-01-07,-1816876.2677893473
2022-01-08,-1592710.2752596796
2022-01-09,-1446718.5576210062
2022-01-10,-1373524.227848439
2022-01-11,-1333271.8749306116
2022-01-12,-1281760.7641430707
2022-01-13,-1200276.6458152088
2022-01-14,-1106936.0787940978
2022-01-15,-1044521.5606712836
2022-01-16,-1048983.3318936585
2022-01-17,-1120836.1971697274
2022-01-18,-1219417.4897299982
2022-01-19,-1287720.921777142
2022-01-20,-1290695.4902845125
2022-01-21,-1236562.2868898993
2022-01-22,-1162709.8985385308
2022-01-23,-1091643.3818537376
2022-01-24,-992194.1918756983
2022-01-25,-784474.4213007676
2022-01-26,-398651.03284250735
2022-01-27,144769.9485853557
2022-01-28,691317.8018161101
2022-01-29,992879.0758526854
2022-01-30,828240.1493014555
2022-01-31,140895.9149509865
2022-02-01,-892943.8403535357
2022-02-02,-1919938.8992468456
