Date,Linear_Trend
2020-02-01,2917380.016230774
2020-02-02,2916947.87669212
2020-02-03,2916525.712691328
2020-02-04,2916106.6185041247
2020-02-05,2915692.9751238017
2020-02-06,2915278.14612346
2020-02-07,2914870.124190843
2020-02-08,2914463.1522359527
2020-02-09,2914051.3613831527
2020-02-10,2913635.3691397384
2020-02-11,2913218.3926371406
2020-02-12,2912819.659592052
2020-02-13,2912430.674374946
2020-02-14,2912050.0138438595
2020-02-15,2911675.8174819294
2020-02-16,2911314.2462123763
2020-02-17,2910955.143700702
2020-02-18,2910592.282601031
2020-02-19,2910253.96876656
2020-02-20,2909903.545300244
2020-02-21,2909562.493535297
2020-02-22,2909236.0945551787
2020-02-23,2908909.9367859447
2020-02-24,2908578.0874063377
2020-02-25,2908244.716363136
2020-02-26,2907924.8161072023
2020-02-27,2907628.937356514
2020-02-28,2907356.022618196
2020-02-29,2907107.589217014
2020-03-01,2906886.294107098
2020-03-02,2906675.724106321
2020-03-03,2906466.3690205193
2020-03-04,2906266.1441864423
2020-03-05,2906071.5861048065
2020-03-06,2905877.3286079587
2020-03-07,2905691.3372095074
2020-03-08,2905515.6890293276
2020-03-09,2905347.256518018
2020-03-10,2905181.573914897
2020-03-11,2905022.5395704987
2020-03-12,2904873.5120666316
2020-03-13,2904725.3549271314
2020-03-14,2904582.689116111
2020-03-15,2904441.827647653
2020-03-16,2904299.59761701
2020-03-17,2904157.439592662
2020-03-18,2904031.393514021
2020-03-19,2903915.4946798617
2020-03-20,2903806.9517506706
2020-03-21,2903685.3088780036
2020-03-22,2903555.3210296663
2020-03-23,2903426.7260923386
2020-03-24,2903292.7621967387
2020-03-25,2903165.419610774
2020-03-26,2903032.6359278006
2020-03-27,2902904.4330389444
2020-03-28,2902764.0954538397
2020-03-29,2902621.006464158
2020-03-30,2902505.961461421
2020-03-31,2902397.998285303
2020-04-01,2902299.317021988
2020-04-02,2902188.274277283
2020-04-03,2902073.557478434
2020-04-04,2901930.0856783334
2020-04-05,2901775.3056008415
2020-04-06,2901623.420477122
2020-04-07,2901475.424030632
2020-04-08,2901332.411433995
2020-04-09,2901178.663660679
2020-04-10,2901015.8923281753
2020-04-11,2900853.4684625934
2020-04-12,2900679.000841209
2020-04-13,2900509.253413698
2020-04-14,2900334.702450178
2020-04-15,2900168.048262391
2020-04-16,2900001.581394978
2020-04-17,2899834.0793471625
2020-04-18,2899653.028359939
2020-04-19,2899471.770143461
2020-04-20,2899262.773433766
2020-04-21,2899060.3606899576
2020-04-22,2898878.588689833
2020-04-23,2898692.3798828227
2020-04-24,2898492.8054015534
2020-04-25,2898298.4051249926
2020-04-26,2898112.8115986967
2020-04-27,2897929.212343817
2020-04-28,2897745.421183637
2020-04-29,2897599.839369965
2020-04-30,2897436.2759271837
2020-05-01,2897274.4640848297
2020-05-02,2897126.583269613
2020-05-03,2896975.4675101493
2020-05-04,2896799.4166782903
2020-05-05,2896630.714592389
2020-05-06,2896471.766036566
2020-05-07,2896319.2006218196
2020-05-08,2896157.892070278
2020-05-09,2895983.0747668133
2020-05-10,2895830.946343002
2020-05-11,2895675.898836791
2020-05-12,2895531.4808392557
2020-05-13,2895408.3892530585
2020-05-14,2895316.2825403498
2020-05-15,2895240.5319490074
2020-05-16,2895153.292834098
2020-05-17,2895075.2884012274
2020-05-18,2895010.740024802
2020-05-19,2894951.0399797484
2020-05-20,2894917.5505703813
2020-05-21,2894899.1175263477
2020-05-22,2894897.576150721
2020-05-23,2894889.7756605526
2020-05-24,2894882.4730665684
2020-05-25,2894855.2736566705
2020-05-26,2894815.9874369106
2020-05-27,2894782.0415326143
2020-05-28,2894771.3092904757
2020-05-29,2894755.8798107165
2020-05-30,2894733.5476405537
2020-05-31,2894714.8714368106
2020-06-01,2894712.9992470457
2020-06-02,2894711.5235688067
2020-06-03,2894758.1960413605
2020-06-04,2894827.1150561525
2020-06-05,2894893.973226013
2020-06-06,2894971.086663782
2020-06-07,2895063.589332408
2020-06-08,2895168.0734400256
2020-06-09,2895287.5161866867
2020-06-10,2895420.592460939
2020-06-11,2895557.6480929544
2020-06-12,2895694.329619434
2020-06-13,2895839.054153969
2020-06-14,2895991.0874386285
2020-06-15,2896149.1549123474
2020-06-16,2896309.2621016786
2020-06-17,2896481.59643082
2020-06-18,2896662.122587981
2020-06-19,2896854.2435647184
2020-06-20,2897060.0547039225
2020-06-21,2897284.5770603325
2020-06-22,2897516.850337436
2020-06-23,2897758.2808326893
2020-06-24,2898018.583833575
2020-06-25,2898284.268123516
2020-06-26,2898549.583262837
2020-06-27,2898813.046341411
2020-06-28,2899096.3067090716
2020-06-29,2899403.056250823
2020-06-30,2899712.709053363
2020-07-01,2900015.0259338208
2020-07-02,2900319.3158063507
2020-07-03,2900620.255016878
2020-07-04,2900900.918817231
2020-07-05,2901190.176063863
2020-07-06,2901484.9594739852
2020-07-07,2901776.6772783147
2020-07-08,2902071.11191332
2020-07-09,2902376.05326396
2020-07-10,2902680.1710892427
2020-07-11,2902993.235175406
2020-07-12,2903302.073488642
2020-07-13,2903614.70564858
2020-07-14,2903926.9615147198
2020-07-15,2904249.992624126
2020-07-16,2904584.4617450093
2020-07-17,2904916.9819212724
2020-07-18,2905250.5551532106
2020-07-19,2905590.621432045
2020-07-20,2905939.14354974
2020-07-21,2906298.455143679
2020-07-22,2906662.6143349796
2020-07-23,2907038.549694645
2020-07-24,2907424.0690552485
2020-07-25,2907799.9459753195
2020-07-26,2908176.3837817027
2020-07-27,2908555.5717011564
2020-07-28,2908941.5812716666
2020-07-29,2909344.9076948618
2020-07-30,2909766.978244154
2020-07-31,2910216.6745995693
2020-08-01,2910655.2744234935
2020-08-02,2911059.5728569087
2020-08-03,2911435.861125813
2020-08-04,2911783.7434364525
2020-08-05,2912099.416063871
2020-08-06,2912407.026832992
2020-08-07,2912701.642129288
2020-08-08,2912975.4055441576
2020-08-09,2913233.692544062
2020-08-10,2913470.5407717694
2020-08-11,2913693.4947598823
2020-08-12,2913904.3187353797
2020-08-13,2914082.051941801
2020-08-14,2914248.2642774456
2020-08-15,2914389.577344564
2020-08-16,2914520.4959066063
2020-08-17,2914644.354078966
2020-08-18,2914745.655579558
2020-08-19,2914830.345405419
2020-08-20,2914902.2717816955
2020-08-21,2914961.914518464
2020-08-22,2914998.5271711973
2020-08-23,2915025.1548663094
2020-08-24,2915036.8866845644
2020-08-25,2915032.107928395
2020-08-26,2915017.430636405
2020-08-27,2914987.704720921
2020-08-28,2914943.0907127955
2020-08-29,2914836.6277921665
2020-08-30,2914690.2981463284
2020-08-31,2914485.9994637156
2020-09-01,2914233.7883845945
2020-09-02,2913930.348915878
2020-09-03,2913646.3548475658
2020-09-04,2913353.767191648
2020-09-05,2913067.3242833833
2020-09-06,2912785.139004425
2020-09-07,2912494.542919067
2020-09-08,2912204.6016930267
2020-09-09,2911930.9636490205
2020-09-10,2911661.4329233286
2020-09-11,2911379.1725208717
2020-09-12,2911095.451898549
2020-09-13,2910805.0608590893
2020-09-14,2910518.1952299518
2020-09-15,2910229.534822754
2020-09-16,2909946.9326015017
2020-09-17,2909664.8952372484
2020-09-18,2909387.2314725663
2020-09-19,2909105.6004250175
2020-09-20,2908825.373943957
2020-09-21,2908555.1533417
2020-09-22,2908286.5227622204
2020-09-23,2908017.660686894
2020-09-24,2907753.6823884174
2020-09-25,2907496.054018921
2020-09-26,2907238.531457288
2020-09-27,2906989.159488276
2020-09-28,2906732.86788511
2020-09-29,2906474.1869736305
2020-09-30,2906213.8425261215
2020-10-01,2905957.8304475425
2020-10-02,2905699.903193481
2020-10-03,2905458.2303185
2020-10-04,2905210.2492960193
2020-10-05,2904964.757074024
2020-10-06,2904725.682086687
2020-10-07,2904481.7454012297
2020-10-08,2904231.3879849575
2020-10-09,2903976.7259916626
2020-10-10,2903721.213195551
2020-10-11,2903464.7452975414
2020-10-12,2903215.3345498345
2020-10-13,2902964.855569505
2020-10-14,2902696.377233756
2020-10-15,2902419.8913372895
2020-10-16,2902141.2601372483
2020-10-17,2901855.6141573777
2020-10-18,2901570.6321341028
2020-10-19,2901285.669180281
2020-10-20,2901008.3024883415
2020-10-21,2900736.2599816374
2020-10-22,2900461.1847725282
2020-10-23,2900182.436645902
2020-10-24,2899912.828999438
2020-10-25,2899646.981044774
2020-10-26,2899384.7854745677
2020-10-27,2899123.706831044
2020-10-28,2898864.212845068
2020-10-29,2898592.83891095
2020-10-30,2898329.008959158
2020-10-31,2898080.6572559695
2020-11-01,2897826.916942957
2020-11-02,2897574.3548297533
2020-11-03,2897331.1119399206
2020-11-04,2897089.4481666707
2020-11-05,2896847.7622783836
2020-11-06,2896605.0655143093
2020-11-07,2896381.4110132223
2020-11-08,2896154.2339574303
2020-11-09,2895937.6056990693
2020-11-10,2895734.0239372374
2020-11-11,2895537.8364352644
2020-11-12,2895340.2316991817
2020-11-13,2895147.840272343
2020-11-14,2894953.9658129415
2020-11-15,2894762.6043182174
2020-11-16,2894567.4862161432
2020-11-17,2894382.09081509
2020-11-18,2894198.306318246
2020-11-19,2894011.1245755893
2020-11-20,2893821.5777465873
2020-11-21,2893626.847444763
2020-11-22,2893434.841286595
2020-11-23,2893242.9679170996
2020-11-24,2893055.5519904234
2020-11-25,2892875.51831814
2020-11-26,2892702.0326093994
2020-11-27,2892533.120482269
2020-11-28,2892360.8099337653
2020-11-29,2892187.4186972775
2020-11-30,2892014.908800785
2020-12-01,2891855.4677008283
2020-12-02,2891699.552075111
2020-12-03,2891559.8470884124
2020-12-04,2891422.5981297754
2020-12-05,2891286.1512626735
2020-12-06,2891155.706978558
2020-12-07,2891030.089450681
2020-12-08,2890904.692256389
2020-12-09,2890777.333108221
2020-12-10,2890646.9172380045
2020-12-11,2890522.5702038426
2020-12-12,2890401.528667312
2020-12-13,2890283.479112661
2020-12-14,2890168.1074534254
2020-12-15,2890051.204076846
2020-12-16,2889945.252578134
2020-12-17,2889843.2298905044
2020-12-18,2889743.6146790925
2020-12-19,2889647.364681453
2020-12-20,2889549.880868881
2020-12-21,2889450.332303762
2020-12-22,2889350.268076604
2020-12-23,2889248.547403897
2020-12-24,2889146.8045116933
2020-12-25,2889047.2440386117
2020-12-26,2888945.337517523
2020-12-27,2888851.682305112
2020-12-28,2888768.929999026
2020-12-29,2888670.810702668
2020-12-30,2888585.535104304
2020-12-31,2888506.498089086
2021-01-01,2888431.880920391
2021-01-02,2888358.2055000127
2021-01-03,2888301.8880089037
2021-01-04,2888246.101685963
2021-01-05,2888196.7746071
2021-01-06,2888143.2108820146
2021-01-07,2888086.1482991013
2021-01-08,2888034.4163865843
2021-01-09,2887987.4753955235
2021-01-10,2887948.229951943
2021-01-11,2887921.374310189
2021-01-12,2887894.404733908
2021-01-13,2887878.1958919656
2021-01-14,2887863.9827618543
2021-01-15,2887860.054912873
2021-01-16,2887860.0902834986
2021-01-17,2887871.293042403
2021-01-18,2887889.396811059
2021-01-19,2887895.6279333513
2021-01-20,2887900.0056466307
2021-01-21,2887899.936876058
2021-01-22,2887897.707475218
2021-01-23,2887891.9713705867
2021-01-24,2887886.187228646
2021-01-25,2887880.444971374
2021-01-26,2887876.3629779755
2021-01-27,2887867.4388857163
2021-01-28,2887857.258399052
2021-01-29,2887851.6258335006
2021-01-30,2887859.811173948
2021-01-31,2887876.8276265725
2021-02-01,2887904.18709219
2021-02-02,2887943.808698111
2021-02-03,2888001.6192182144
2021-02-04,2888058.7354837204
2021-02-05,2888116.144690081
2021-02-06,2888168.138383063
2021-02-07,2888222.637989937
2021-02-08,2888279.577558623
2021-02-09,2888349.2050599884
2021-02-10,2888429.7224934786
2021-02-11,2888504.3012977503
2021-02-12,2888577.492399791
2021-02-13,2888651.426535691
2021-02-14,2888729.3115029586
2021-02-15,2888797.049611951
2021-02-16,2888860.9999360233
2021-02-17,2888943.0667030965
2021-02-18,2889020.255140323
2021-02-19,2889107.321856325
2021-02-20,2889192.258370457
2021-02-21,2889278.14680761
2021-02-22,2889369.17288055
2021-02-23,2889465.454542115
2021-02-24,2889549.3145314134
2021-02-25,2889639.6592684225
2021-02-26,2889695.9747259542
2021-02-27,2889763.090706862
2021-02-28,2889836.1731768367
2021-03-01,2889922.0431087688
2021-03-02,2890016.859813932
2021-03-03,2890145.3196433485
2021-03-04,2890271.209192229
2021-03-05,2890388.309002332
2021-03-06,2890516.849115335
2021-03-07,2890649.249469747
2021-03-08,2890781.702348621
2021-03-09,2890918.998619956
2021-03-10,2891063.137346249
2021-03-11,2891208.1382171935
2021-03-12,2891341.0534939743
2021-03-13,2891474.396177673
2021-03-14,2891624.081038977
2021-03-15,2891787.8383923555
2021-03-16,2891955.5772481067
2021-03-17,2892125.790649344
2021-03-18,2892294.2683198415
2021-03-19,2892446.3401481295
2021-03-20,2892607.894482474
2021-03-21,2892787.5532251988
2021-03-22,2892983.3327910444
2021-03-23,2893182.4423223916
2021-03-24,2893392.2928606537
2021-03-25,2893608.213436277
2021-03-26,2893823.4467293946
2021-03-27,2894047.7939099204
2021-03-28,2894295.9678519173
2021-03-29,2894558.1915420955
2021-03-30,2894832.0613978594
2021-03-31,2895096.479754449
2021-04-01,2895351.284678431
2021-04-02,2895598.7956204507
2021-04-03,2895847.351544862
2021-04-04,2896082.4031021986
2021-04-05,2896325.904027843
2021-04-06,2896569.2175432923
2021-04-07,2896811.555591088
2021-04-08,2897038.6393057914
2021-04-09,2897270.9805645775
2021-04-10,2897512.140135849
2021-04-11,2897766.3075042753
2021-04-12,2898038.2382770693
2021-04-13,2898316.125154442
2021-04-14,2898611.5037528183
2021-04-15,2898892.583570914
2021-04-16,2899181.05792683
2021-04-17,2899484.7116286233
2021-04-18,2899798.9539523893
2021-04-19,2900103.5438341596
2021-04-20,2900429.6000594315
2021-04-21,2900759.610054966
2021-04-22,2901061.9155760156
2021-04-23,2901371.6444432116
2021-04-24,2901717.2911046525
2021-04-25,2902069.2701787744
2021-04-26,2902417.301821525
2021-04-27,2902771.7078765864
2021-04-28,2903127.6814539833
2021-04-29,2903479.196911402
2021-04-30,2903819.903758717
2021-05-01,2904162.530227213
2021-05-02,2904496.517436405
2021-05-03,2904820.21049391
2021-05-04,2905162.869463205
2021-05-05,2905503.0156027125
2021-05-06,2905848.4307180233
2021-05-07,2906187.157664685
2021-05-08,2906534.536625763
2021-05-09,2906892.817992124
2021-05-10,2907232.407066434
2021-05-11,2907573.328314153
2021-05-12,2907917.957377397
2021-05-13,2908251.8458644454
2021-05-14,2908551.346402348
2021-05-15,2908835.7737560705
2021-05-16,2909133.8560343385
2021-05-17,2909433.3788633537
2021-05-18,2909720.7787126396
2021-05-19,2910022.9908867865
2021-05-20,2910319.931712361
2021-05-21,2910586.189702006
2021-05-22,2910835.469975007
2021-05-23,2911095.8707591826
2021-05-24,2911356.261270616
2021-05-25,2911625.4046121896
2021-05-26,2911918.988763916
2021-05-27,2912215.577465303
2021-05-28,2912463.984266525
2021-05-29,2912686.90748472
2021-05-30,2912940.3204948558
2021-05-31,2913186.294299284
2021-06-01,2913429.485481128
2021-06-02,2913679.1186866895
2021-06-03,2913912.015472541
2021-06-04,2914125.5681319213
2021-06-05,2914345.9719101423
2021-06-06,2914563.82769405
2021-06-07,2914765.4890034036
2021-06-08,2914958.916514806
2021-06-09,2915144.271400932
2021-06-10,2915318.640339098
2021-06-11,2915487.19842245
2021-06-12,2915670.915101215
2021-06-13,2915855.980593241
2021-06-14,2916043.9169030753
2021-06-15,2916236.6333468016
2021-06-16,2916433.7005289895
2021-06-17,2916618.3552170275
2021-06-18,2916789.6879633246
2021-06-19,2916963.92206118
2021-06-20,2917135.1611501165
2021-06-21,2917301.3908968307
2021-06-22,2917473.9889253853
2021-06-23,2917651.3462779396
2021-06-24,2917801.6955530387
2021-06-25,2917946.986461233
2021-06-26,2918104.351054136
2021-06-27,2918265.2573357373
2021-06-28,2918415.811446922
2021-06-29,2918576.2686483916
2021-06-30,2918741.7990681673
2021-07-01,2918913.4349157624
2021-07-02,2919085.0038089342
2021-07-03,2919261.5261301934
2021-07-04,2919444.91862115
2021-07-05,2919631.8432419733
2021-07-06,2919809.6357369516
2021-07-07,2919993.8417737857
2021-07-08,2920183.487024679
2021-07-09,2920363.0188904777
2021-07-10,2920539.0009886217
2021-07-11,2920712.6360911652
2021-07-12,2920891.4006988215
2021-07-13,2921065.792281278
2021-07-14,2921245.5260227104
2021-07-15,2921423.4038448995
2021-07-16,2921591.4562761574
2021-07-17,2921767.129273049
2021-07-18,2921952.459544687
2021-07-19,2922136.6056079175
2021-07-20,2922320.780201127
2021-07-21,2922498.040837307
2021-07-22,2922675.3101300607
2021-07-23,2922831.3992550303
2021-07-24,2922982.4855482616
2021-07-25,2923156.770491058
2021-07-26,2923333.008361164
2021-07-27,2923499.7132993396
2021-07-28,2923667.518774728
2021-07-29,2923829.3417453226
2021-07-30,2923956.733700151
2021-07-31,2924038.275588127
2021-08-01,2924117.8409116217
2021-08-02,2924218.8471494536
2021-08-03,2924327.546335039
2021-08-04,2924470.3772118646
2021-08-05,2924652.448120365
2021-08-06,2924844.7232708465
2021-08-07,2925052.760334322
2021-08-08,2925278.12279714
2021-08-09,2925523.300014758
2021-08-10,2925788.187648596
2021-08-11,2926073.1012405558
2021-08-12,2926378.126499423
2021-08-13,2926698.417849422
2021-08-14,2927024.8599119596
2021-08-15,2927375.2866258975
2021-08-16,2927745.6833978356
2021-08-17,2928125.7233214
2021-08-18,2928524.9600579557
2021-08-19,2928951.1714629815
2021-08-20,2929379.089176259
2021-08-21,2929813.9829300777
2021-08-22,2930272.9784760447
2021-08-23,2930753.611991338
2021-08-24,2931245.274309802
2021-08-25,2931757.8773725433
2021-08-26,2932285.7032166366
2021-08-27,2932835.3486637142
2021-08-28,2933410.593965501
2021-08-29,2934066.7109362613
2021-08-30,2934770.9693625667
2021-08-31,2935527.0506455344
2021-09-01,2936336.2224101317
2021-09-02,2937183.3744868003
2021-09-03,2937997.5941231544
2021-09-04,2938818.206277534
2021-09-05,2939635.731981254
2021-09-06,2940456.5414218614
2021-09-07,2941276.706590676
2021-09-08,2942096.0867050714
2021-09-09,2942902.6514329608
2021-09-10,2943705.6634836914
2021-09-11,2944524.7762593427
2021-09-12,2945362.1155171674
2021-09-13,2946214.3651057202
2021-09-14,2947065.1320539946
2021-09-15,2947912.53145187
2021-09-16,2948756.4770150366
2021-09-17,2949606.684642553
2021-09-18,2950453.824337472
2021-09-19,2951309.3616561987
2021-09-20,2952170.342359102
2021-09-21,2953027.9419043716
2021-09-22,2953877.6708282437
2021-09-23,2954734.0076326365
2021-09-24,2955593.6622969825
2021-09-25,2956459.962288821
2021-09-26,2957334.1343571073
2021-09-27,2958239.3272241377
2021-09-28,2959159.6071062395
2021-09-29,2960075.817050978
2021-09-30,2961005.6203822317
2021-10-01,2961926.1637863307
2021-10-02,2962836.4171255883
2021-10-03,2963724.468005955
2021-10-04,2964628.425201213
2021-10-05,2965546.8877615943
2021-10-06,2966466.268781727
2021-10-07,2967390.600431734
2021-10-08,2968313.810834511
2021-10-09,2969242.247225005
2021-10-10,2970169.980875378
2021-10-11,2971102.2899565888
2021-10-12,2972028.1547893733
2021-10-13,2972959.162261372
2021-10-14,2973902.4478366184
2021-10-15,2974847.702084112
2021-10-16,2975793.088134829
2021-10-17,2976737.784244052
2021-10-18,2977679.2106452244
2021-10-19,2978631.8968408466
2021-10-20,2979588.52528707
2021-10-21,2980541.2064721296
2021-10-22,2981504.1736875605
2021-10-23,2982465.4024968874
2021-10-24,2983423.5217845323
2021-10-25,2984386.893738309
2021-10-26,2985357.6483550305
2021-10-27,2986331.3934153863
2021-10-28,2987315.668121906
2021-10-29,2988324.6781882783
2021-10-30,2989329.9510267936
2021-10-31,2990326.9218141693
2021-11-01,2991336.2202365818
2021-11-02,2992339.4898378043
2021-11-03,2993319.3670596895
2021-11-04,2994298.4547311314
2021-11-05,2995276.5653888704
2021-11-06,2996259.548646025
2021-11-07,2997233.3616458653
2021-11-08,2998214.8309830613
2021-11-09,2999189.86294338
2021-11-10,3000148.5199498935
2021-11-11,3001106.887511868
2021-11-12,3002069.7664340483
2021-11-13,3003029.3116099755
2021-11-14,3004005.0273664515
2021-11-15,3004986.0021530637
2021-11-16,3005974.0350242276
2021-11-17,3006954.029377021
2021-11-18,3007935.3580044387
2021-11-19,3008920.0476051387
2021-11-20,3009907.5102258604
2021-11-21,3010905.8296032567
2021-11-22,3011905.5348126325
2021-11-23,3012898.9307360617
2021-11-24,3013885.629306942
2021-11-25,3014869.675688325
2021-11-26,3015853.6683043637
2021-11-27,3016845.7168225087
2021-11-28,3017855.3125268226
2021-11-29,3018861.2073757276
2021-11-30,3019871.45648882
2021-12-01,3020857.6510385997
2021-12-02,3021837.041038915
2021-12-03,3022796.4563656533
2021-12-04,3023756.7035425194
2021-12-05,3024714.5645882026
2021-12-06,3025672.8627861827
2021-12-07,3026630.094960647
2021-12-08,3027588.5998600093
2021-12-09,3028549.165842164
2021-12-10,3029513.2862216756
2021-12-11,3030476.4379666545
2021-12-12,3031441.303366948
2021-12-13,3032410.107043376
2021-12-14,3033381.5733912783
2021-12-15,3034350.235618319
2021-12-16,3035313.8124725823
2021-12-17,3036272.3385201795
2021-12-18,3037227.044973198
2021-12-19,3038189.2245881897
2021-12-20,3039157.2797804577
2021-12-21,3040128.605474547
2021-12-22,3041098.4076913944
2021-12-23,3042062.242798869
2021-12-24,3043016.088692701
2021-12-25,3043967.8756607748
2021-12-26,3044920.2909014393
2021-12-27,3045876.8692700244
2021-12-28,3046844.8343365905
2021-12-29,3047837.3625755976
2021-12-30,3048814.3422243334
2021-12-31,3049777.225850897
2022-01-01,3050728.772485462
2022-01-02,3051202.866291177
2022-01-03,3051665.216187059
2022-01-04,3052130.6263422584
2022-01-05,3052595.16416578
2022-01-06,3053064.5976706776
2022-01-07,3053537.126858008
2022-01-08,3054008.857612565
2022-01-09,3054479.441753591
2022-01-10,3054947.586546537
2022-01-11,3055409.344202172
2022-01-12,3055874.074887508
2022-01-13,3056336.388952158
2022-01-14,3056801.0489125056
2022-01-15,3057262.3424440413
2022-01-16,3057723.1483271224
2022-01-17,3058180.9863716518
2022-01-18,3058640.538206061
2022-01-19,3059108.978450377
2022-01-20,3059580.218008476
2022-01-21,3060056.89779703
2022-01-22,3060538.129193184
2022-01-23,3061021.519113564
2022-01-24,3061508.724813177
2022-01-25,3062000.1721333573
2022-01-26,3062494.7524458026
2022-01-27,3062998.591799998
2022-01-28,3063511.625305461
2022-01-29,3064026.4606531467
2022-01-30,3064534.461555233
2022-01-31,3065035.008830343
2022-02-01,3065529.987327498
2022-02-02,3066014.379575117
2022-02-03,3066486.314230386
2022-02-04,3066960.7709716437
2022-02-05,3067439.9286872214
2022-02-06,3067924.7336334097
2022-02-07,3068411.23831338
2022-02-08,3068902.0228453907
2022-02-09,3069387.8551482176
2022-02-10,3069871.1428507552
2022-02-11,3070358.9770514136
2022-02-12,3070848.7866915637
2022-02-13,3071337.8647380536
2022-02-14,3071826.3155354904
2022-02-15,3072323.2061996716
2022-02-16,3072825.749429447
2022-02-17,3073320.4121205118
2022-02-18,3073819.4918751023
2022-02-19,3074317.6994114295
2022-02-20,3074819.3873585896
2022-02-21,3075318.5161875
2022-02-22,3075817.5404201797
2022-02-23,3076317.52365324
2022-02-24,3076834.9677509507
2022-02-25,3077357.2962487647
2022-02-26,3077906.300808273
2022-02-27,3078440.720901439
2022-02-28,3078961.2383661843
2022-03-01,3079457.405220339
2022-03-02,3079937.7294195807
2022-03-03,3080384.0937159993
2022-03-04,3080833.397008418
2022-03-05,3081293.8191493023
2022-03-06,3081751.9489122326
2022-03-07,3082205.860215194
2022-03-08,3082656.9358899426
2022-03-09,3083101.6929460764
2022-03-10,3083538.2637138497
2022-03-11,3083971.534487483
2022-03-12,3084415.4082605345
2022-03-13,3084865.9356374806
2022-03-14,3085304.453528797
2022-03-15,3085728.413786373
2022-03-16,3086146.296978482
2022-03-17,3086562.0482327333
2022-03-18,3086973.200231267
2022-03-19,3087397.7882305942
2022-03-20,3087819.4426465803
2022-03-21,3088234.7795830895
2022-03-22,3088641.647496355
2022-03-23,3089044.6984535004
2022-03-24,3089440.024585808
2022-03-25,3089828.041081321
2022-03-26,3090226.9146449766
2022-03-27,3090626.9534643143
2022-03-28,3091015.2441343153
2022-03-29,3091396.357744822
2022-03-30,3091772.9321837462
2022-03-31,3092143.16293604
2022-04-01,3092514.9862451064
2022-04-02,3092895.6308589894
2022-04-03,3093272.6528922645
2022-04-04,3093661.203120332
2022-04-05,3094048.9373125294
2022-04-06,3094434.894123281
2022-04-07,3094819.197843109
2022-04-08,3095221.6073538493
2022-04-09,3095632.214323107
2022-04-10,3096041.8208624953
2022-04-11,3096441.5348830936
2022-04-12,3096829.1782254814
2022-04-13,3097207.140792992
2022-04-14,3097569.690154017
2022-04-15,3097939.4333186164
2022-04-16,3098304.2347365078
2022-04-17,3098656.273515891
2022-04-18,3099003.6203751746
2022-04-19,3099360.719373523
2022-04-20,3099709.4126909757
2022-04-21,3100050.8667580765
2022-04-22,3100418.0379889016
2022-04-23,3100787.523309288
2022-04-24,3101135.9082513256
2022-04-25,3101475.1431326494
2022-04-26,3101812.4789214395
2022-04-27,3102139.9332061294
2022-04-28,3102467.80397438
2022-04-29,3102799.8169045183
2022-04-30,3103155.7376111043
2022-05-01,3103519.3845670978
2022-05-02,3103895.3037095796
2022-05-03,3104286.026725923
2022-05-04,3104657.7767493143
2022-05-05,3105032.8200170505
2022-05-06,3105397.2050991817
2022-05-07,3105769.9182702824
2022-05-08,3106138.8611252024
2022-05-09,3106508.797839752
2022-05-10,3106889.4854793013
2022-05-11,3107270.8250664007
2022-05-12,3107642.413854395
2022-05-13,3108016.4131863955
2022-05-14,3108418.4094080646
2022-05-15,3108832.9378246823
2022-05-16,3109242.822584882
2022-05-17,3109650.9235468544
2022-05-18,3110067.307015571
2022-05-19,3110455.602285182
2022-05-20,3110833.420596272
2022-05-21,3111248.9907699875
2022-05-22,3111684.1529175476
2022-05-23,3112113.494351755
2022-05-24,3112547.604754674
2022-05-25,3112979.309692424
2022-05-26,3113378.587227789
2022-05-27,3113762.519606937
2022-05-28,3114194.2960963612
2022-05-29,3114676.232433495
2022-05-30,3115153.267999675
2022-05-31,3115641.3265048186
2022-06-01,3116124.7909928947
2022-06-02,3116598.386749529
2022-06-03,3117054.631976078
2022-06-04,3117508.8216937007
2022-06-05,3117958.899101533
2022-06-06,3118410.198055722
2022-06-07,3118873.121034454
2022-06-08,3119339.0840070485
2022-06-09,3119810.490796275
2022-06-10,3120299.241177589
2022-06-11,3120799.0692325137
2022-06-12,3121286.460418116
2022-06-13,3121765.9602222694
2022-06-14,3122236.3101667087
2022-06-15,3122697.9559723153
2022-06-16,3123151.775117372
2022-06-17,3123616.949510585
2022-06-18,3124098.352494119
2022-06-19,3124577.4072580417
2022-06-20,3125057.9756679726
2022-06-21,3125540.2459720196
2022-06-22,3126015.4807545366
2022-06-23,3126474.6700107157
2022-06-24,3126962.0597626627
2022-06-25,3127462.5558218285
2022-06-26,3127963.334408279
2022-06-27,3128466.7705598525
2022-06-28,3128982.9932848522
2022-06-29,3129486.7260679114
2022-06-30,3129978.910157479
2022-07-01,3130472.04610367
2022-07-02,3130968.398734582
2022-07-03,3131467.6578473463
2022-07-04,3131963.456314789
2022-07-05,3132455.6366056735
2022-07-06,3132963.41150229
2022-07-07,3133469.110927722
2022-07-08,3133972.051421991
2022-07-09,3134490.076255746
2022-07-10,3135023.0927796233
2022-07-11,3135564.376812753
2022-07-12,3136102.8252297393
2022-07-13,3136642.9885119596
2022-07-14,3137177.0733669684
2022-07-15,3137708.510807917
2022-07-16,3138250.414030697
2022-07-17,3138792.1866102493
2022-07-18,3139325.1055225185
